TransactionID,CustomerID,Customer name,Product name,catogory,ProductID,TransactionDate,Quantity,TotalValue,Price,Region
T00636,C0054,Bruce Rhodes,HomeSense Running Shoes,Clothing,P064,1/28/2024 4:32,3,1357.26,452.42,Asia
T00671,C0013,Lauren Buchanan,HomeSense Running Shoes,Clothing,P064,8/23/2024 9:19,1,452.42,452.42,South America
T00688,C0116,James Martinez,HomeSense Running Shoes,Clothing,P064,5/22/2024 4:00,1,452.42,452.42,North America
T00889,C0200,Kelly Cross,HomeSense Running Shoes,Clothing,P064,10-03-2024 04:33,3,1357.26,452.42,Asia
T00972,C0106,Amanda Mcguire,HomeSense Running Shoes,Clothing,P064,11-01-2024 06:54,3,1357.26,452.42,Asia
T00999,C0024,Michele Cooley,HomeSense Running Shoes,Clothing,P064,2/24/2024 12:09,1,452.42,452.42,North America
T00113,C0194,Stacy Cook,ComfortLiving Biography,Books,P090,8/26/2024 15:16,1,165.3,165.3,North America
T00220,C0157,Miguel Wong,ComfortLiving Biography,Books,P090,6/21/2024 15:09,1,165.3,165.3,North America
T00234,C0176,Nicole Booth,ComfortLiving Biography,Books,P090,07-07-2024 23:53,4,661.2,165.3,North America
T00689,C0024,Michele Cooley,ComfortLiving Biography,Books,P090,5/30/2024 0:00,2,330.6,165.3,North America
T00716,C0055,Lauren Williams,ComfortLiving Biography,Books,P090,04-02-2024 02:03,2,330.6,165.3,North America
T00720,C0126,Caitlin Brown,ComfortLiving Biography,Books,P090,01-08-2024 11:31,1,165.3,165.3,South America
T00917,C0113,Joseph Ortiz Jr.,ComfortLiving Biography,Books,P090,1/18/2024 9:04,2,330.6,165.3,South America
T00937,C0116,James Martinez,ComfortLiving Biography,Books,P090,10/30/2024 8:16,1,165.3,165.3,North America
T00119,C0147,Hunter Fuller,ComfortLiving Mystery Book,Books,P018,3/13/2024 2:57,1,436.89,436.89,South America
T00411,C0064,Martha Montgomery,ComfortLiving Mystery Book,Books,P018,02-06-2024 15:02,4,1747.56,436.89,Europe
T00507,C0019,Brandon Rodriguez,ComfortLiving Mystery Book,Books,P018,5/28/2024 0:57,1,436.89,436.89,Europe
T00606,C0196,Laura Watts,ComfortLiving Mystery Book,Books,P018,08-06-2024 14:37,3,1310.67,436.89,Europe
T00722,C0016,Emily Woods,ComfortLiving Mystery Book,Books,P018,7/31/2024 5:19,4,1747.56,436.89,North America
T00779,C0052,Stanley Aguirre,ComfortLiving Mystery Book,Books,P018,8/29/2024 18:52,3,1310.67,436.89,South America
T00870,C0187,Kayla Kelly,ComfortLiving Mystery Book,Books,P018,05-02-2024 14:16,4,1747.56,436.89,South America
T00120,C0156,William Adams,ActiveWear Smartwatch,Electronics,P083,2/27/2024 16:09,1,455.72,455.72,North America
T00133,C0194,Stacy Cook,ActiveWear Smartwatch,Electronics,P083,9/26/2024 23:48,3,1367.16,455.72,North America
T00138,C0051,Nicholas Ellis,ActiveWear Smartwatch,Electronics,P083,4/26/2024 22:10,4,1822.88,455.72,Europe
T00168,C0023,Nicholas Cain,ActiveWear Smartwatch,Electronics,P083,9/26/2024 17:22,3,1367.16,455.72,Europe
T00289,C0141,Paul Parsons,ActiveWear Smartwatch,Electronics,P083,12-03-2024 21:22,3,1367.16,455.72,Europe
T00313,C0191,Samantha Gibson DVM,ActiveWear Smartwatch,Electronics,P083,4/23/2024 6:38,1,455.72,455.72,South America
T00445,C0001,Lawrence Carroll,ActiveWear Smartwatch,Electronics,P083,05-07-2024 03:11,2,911.44,455.72,South America
T00594,C0183,Kimberly Johnson,ActiveWear Smartwatch,Electronics,P083,10/29/2024 22:39,3,1367.16,455.72,North America
T00632,C0016,Emily Woods,ActiveWear Smartwatch,Electronics,P083,07-11-2024 12:42,1,455.72,455.72,North America
T00670,C0046,Beth Cardenas,ActiveWear Smartwatch,Electronics,P083,08-03-2024 21:42,2,911.44,455.72,North America
T00831,C0184,Tina Jacobs,ActiveWear Smartwatch,Electronics,P083,5/19/2024 18:25,2,911.44,455.72,South America
T00845,C0154,Robert Sharp,ActiveWear Smartwatch,Electronics,P083,12/31/2023 15:44,2,911.44,455.72,North America
T00887,C0066,Catherine White,ActiveWear Smartwatch,Electronics,P083,8/28/2024 20:52,3,1367.16,455.72,Europe
T00121,C0168,Karen Clements MD,SoundWave Novel,Books,P043,10/23/2024 6:09,4,1617.6,404.4,South America
T00151,C0131,Scott Wilson,SoundWave Novel,Books,P043,12/19/2024 17:58,2,808.8,404.4,North America
T00254,C0174,Tracy Steele,SoundWave Novel,Books,P043,6/30/2024 15:44,2,808.8,404.4,South America
T00342,C0054,Bruce Rhodes,SoundWave Novel,Books,P043,1/24/2024 16:03,3,1213.2,404.4,Asia
T00356,C0115,Joshua Hamilton,SoundWave Novel,Books,P043,12/22/2024 17:19,4,1617.6,404.4,Asia
T00572,C0155,Michelle Brown,SoundWave Novel,Books,P043,9/21/2024 21:57,2,808.8,404.4,South America
T00790,C0084,Belinda Garner,SoundWave Novel,Books,P043,8/13/2024 23:52,1,404.4,404.4,Asia
T00837,C0139,Ricky Gutierrez,SoundWave Novel,Books,P043,9/20/2024 4:55,2,808.8,404.4,North America
T00841,C0019,Brandon Rodriguez,SoundWave Novel,Books,P043,07-01-2024 13:07,1,404.4,404.4,Europe
T00907,C0160,Jodi Cook,SoundWave Novel,Books,P043,2/15/2024 17:18,4,1617.6,404.4,North America
T00931,C0114,Benjamin Anderson,SoundWave Novel,Books,P043,09-04-2024 22:08,4,1617.6,404.4,Europe
T00122,C0084,Belinda Garner,ActiveWear T-Shirt,Clothing,P035,09-12-2024 13:59,2,61.18,30.59,Asia
T00246,C0088,Carlos Murray,ActiveWear T-Shirt,Clothing,P035,12-05-2024 01:12,3,91.77,30.59,Asia
T00329,C0008,David Li,ActiveWear T-Shirt,Clothing,P035,12/17/2024 4:05,4,122.36,30.59,North America
T00446,C0164,Morgan Perez,ActiveWear T-Shirt,Clothing,P035,2/25/2024 3:48,2,61.18,30.59,Europe
T00479,C0144,Andrea Hart,ActiveWear T-Shirt,Clothing,P035,4/27/2024 20:02,4,122.36,30.59,North America
T00765,C0025,Gregory Odom,ActiveWear T-Shirt,Clothing,P035,1/31/2024 19:48,1,30.59,30.59,South America
T00799,C0061,Brandon Escobar,ActiveWear T-Shirt,Clothing,P035,12-10-2024 16:00,1,30.59,30.59,Europe
T00804,C0134,Theresa Gonzalez,ActiveWear T-Shirt,Clothing,P035,12-10-2024 06:40,4,122.36,30.59,Asia
T00812,C0003,Michael Rivera,ActiveWear T-Shirt,Clothing,P035,2/18/2024 2:50,4,122.36,30.59,South America
T00956,C0099,Rodney Eaton,ActiveWear T-Shirt,Clothing,P035,5/28/2024 1:25,1,30.59,30.59,South America
T00125,C0122,Corey Ruiz,TechPro T-Shirt,Clothing,P033,1/26/2024 5:19,2,128.5,64.25,North America
T00189,C0195,Jeremy Mclaughlin,TechPro T-Shirt,Clothing,P033,04-05-2024 04:56,2,128.5,64.25,South America
T00200,C0057,Elizabeth Nguyen,TechPro T-Shirt,Clothing,P033,03-05-2024 04:58,3,192.75,64.25,Europe
T00366,C0075,Misty Higgins,TechPro T-Shirt,Clothing,P033,08-09-2024 17:24,3,192.75,64.25,Europe
T00510,C0031,Tina Miller,TechPro T-Shirt,Clothing,P033,03-06-2024 01:55,4,257,64.25,South America
T00532,C0030,Mark Brock,TechPro T-Shirt,Clothing,P033,04-11-2024 09:53,3,192.75,64.25,North America
T00755,C0032,Dustin Campbell,TechPro T-Shirt,Clothing,P033,07-12-2024 08:20,3,192.75,64.25,South America
T00905,C0034,Dalton Perez,TechPro T-Shirt,Clothing,P033,9/22/2024 0:00,2,128.5,64.25,North America
T00126,C0143,Brian Parker,ActiveWear Jacket,Clothing,P014,12-05-2024 07:49,4,105.04,26.26,Asia
T00207,C0034,Dalton Perez,ActiveWear Jacket,Clothing,P014,6/19/2024 2:53,3,78.78,26.26,North America
T00865,C0094,Emily Trevino,ActiveWear Jacket,Clothing,P014,4/28/2024 10:46,3,78.78,26.26,North America
T00901,C0010,Aaron Cox,ActiveWear Jacket,Clothing,P014,05-12-2024 11:53,4,105.04,26.26,Europe
T00129,C0002,Elizabeth Lutz,BookWorld Rug,Home Decor,P004,06-11-2024 23:59,4,382.76,95.69,Asia
T00334,C0164,Morgan Perez,BookWorld Rug,Home Decor,P004,2/22/2024 14:01,1,95.69,95.69,Europe
T00419,C0030,Mark Brock,BookWorld Rug,Home Decor,P004,07-12-2024 13:34,3,287.07,95.69,North America
T00641,C0173,Francisco Young,BookWorld Rug,Home Decor,P004,01-02-2024 15:02,3,287.07,95.69,Asia
T00747,C0137,Robert Gardner,BookWorld Rug,Home Decor,P004,12/23/2024 23:09,1,95.69,95.69,South America
T00860,C0008,David Li,BookWorld Rug,Home Decor,P004,8/22/2024 3:25,2,191.38,95.69,North America
T00891,C0091,Lisa Kirk,BookWorld Rug,Home Decor,P004,7/24/2024 23:11,4,382.76,95.69,South America
T00132,C0105,Ryan Hampton,TechPro Headphones,Electronics,P029,09-03-2024 19:50,4,1734.56,433.64,Europe
T00213,C0165,Juan Mcdaniel,TechPro Headphones,Electronics,P029,2/15/2024 7:07,3,1300.92,433.64,South America
T00222,C0146,Brittany Harvey,TechPro Headphones,Electronics,P029,5/24/2024 22:54,1,433.64,433.64,Asia
T00258,C0050,Ryan Davis,TechPro Headphones,Electronics,P029,4/25/2024 3:49,3,1300.92,433.64,North America
T00286,C0069,Stacy Foster,TechPro Headphones,Electronics,P029,12-09-2024 14:58,2,867.28,433.64,Europe
T00436,C0001,Lawrence Carroll,TechPro Headphones,Electronics,P029,11-02-2024 17:04,3,1300.92,433.64,South America
T00495,C0027,Justin Heath,TechPro Headphones,Electronics,P029,04-07-2024 16:46,2,867.28,433.64,Asia
T00541,C0082,Aimee Taylor,TechPro Headphones,Electronics,P029,7/25/2024 15:20,2,867.28,433.64,South America
T00554,C0087,Travis Campbell,TechPro Headphones,Electronics,P029,4/13/2024 20:04,4,1734.56,433.64,South America
T00576,C0100,Clinton Gomez,TechPro Headphones,Electronics,P029,09-04-2024 20:49,4,1734.56,433.64,Europe
T00593,C0120,Francisco Diaz,TechPro Headphones,Electronics,P029,04-01-2024 07:30,2,867.28,433.64,South America
T00673,C0102,Michael Atkinson,TechPro Headphones,Electronics,P029,09-01-2024 21:40,3,1300.92,433.64,South America
T00680,C0163,Tiffany Cain,TechPro Headphones,Electronics,P029,7/18/2024 0:10,4,1734.56,433.64,South America
T00776,C0065,Gerald Hines,TechPro Headphones,Electronics,P029,4/22/2024 1:00,4,1734.56,433.64,North America
T00835,C0190,Alexander Lowe,TechPro Headphones,Electronics,P029,12/16/2024 9:49,1,433.64,433.64,South America
T00935,C0109,Abigail Jones,TechPro Headphones,Electronics,P029,9/21/2024 9:44,1,433.64,433.64,North America
T00975,C0116,James Martinez,TechPro Headphones,Electronics,P029,6/16/2024 15:47,2,867.28,433.64,North America
T00135,C0075,Misty Higgins,BookWorld Cookbook,Books,P097,4/29/2024 19:03,3,958.02,319.34,Europe
T00173,C0182,Joshua Preston,BookWorld Cookbook,Books,P097,05-09-2024 17:32,4,1277.36,319.34,Europe
T00182,C0122,Corey Ruiz,BookWorld Cookbook,Books,P097,05-08-2024 22:24,3,958.02,319.34,North America
T00278,C0077,Scott Sims,BookWorld Cookbook,Books,P097,9/26/2024 16:10,1,319.34,319.34,South America
T00354,C0070,Timothy Perez,BookWorld Cookbook,Books,P097,5/15/2024 0:22,4,1277.36,319.34,Europe
T00394,C0063,Wayne Ferguson,BookWorld Cookbook,Books,P097,3/25/2024 13:47,4,1277.36,319.34,Europe
T00474,C0168,Karen Clements MD,BookWorld Cookbook,Books,P097,04-01-2024 14:59,1,319.34,319.34,South America
T00534,C0004,Kathleen Rodriguez,BookWorld Cookbook,Books,P097,6/25/2024 22:10,3,958.02,319.34,South America
T00783,C0057,Elizabeth Nguyen,BookWorld Cookbook,Books,P097,1/18/2024 16:04,2,638.68,319.34,Europe
T00142,C0028,Jennifer Pena,ActiveWear Jacket,Clothing,P080,08-04-2024 12:38,4,1214,303.5,Asia
T00150,C0166,John Rogers,ActiveWear Jacket,Clothing,P080,10/22/2024 12:08,1,303.5,303.5,Europe
T00171,C0028,Jennifer Pena,ActiveWear Jacket,Clothing,P080,9/19/2024 3:29,1,303.5,303.5,Asia
T00247,C0187,Kayla Kelly,ActiveWear Jacket,Clothing,P080,10-12-2024 08:20,1,303.5,303.5,South America
T00473,C0066,Catherine White,ActiveWear Jacket,Clothing,P080,3/13/2024 4:00,2,607,303.5,Europe
T00489,C0039,Angela Harris,ActiveWear Jacket,Clothing,P080,2/13/2024 16:15,4,1214,303.5,South America
T00588,C0145,Wayne Stone,ActiveWear Jacket,Clothing,P080,4/16/2024 21:50,2,607,303.5,Asia
T00714,C0153,Justin Smith,ActiveWear Jacket,Clothing,P080,09-11-2024 11:58,2,607,303.5,South America
T00827,C0016,Emily Woods,ActiveWear Jacket,Clothing,P080,11-10-2024 18:24,3,910.5,303.5,North America
T00946,C0145,Wayne Stone,ActiveWear Jacket,Clothing,P080,7/22/2024 5:37,4,1214,303.5,Asia
T00147,C0117,Jeffrey Mcmahon,SoundWave Mystery Book,Books,P099,08-05-2024 20:03,4,1417.16,354.29,North America
T00266,C0125,Nicholas Taylor,SoundWave Mystery Book,Books,P099,2/27/2024 18:25,2,708.58,354.29,North America
T00669,C0074,Jonathan Russo,SoundWave Mystery Book,Books,P099,01-03-2024 16:57,4,1417.16,354.29,Europe
T00825,C0070,Timothy Perez,SoundWave Mystery Book,Books,P099,02-08-2024 14:20,1,354.29,354.29,Europe
T00148,C0002,Elizabeth Lutz,ComfortLiving Sweater,Clothing,P019,2/28/2024 7:44,2,770.74,385.37,Asia
T00192,C0079,Brian Murillo,ComfortLiving Sweater,Clothing,P019,3/28/2024 4:39,4,1541.48,385.37,North America
T00209,C0156,William Adams,ComfortLiving Sweater,Clothing,P019,09-06-2024 12:12,3,1156.11,385.37,North America
T00264,C0170,Logan Harris,ComfortLiving Sweater,Clothing,P019,01-12-2024 10:17,4,1541.48,385.37,Europe
T00339,C0117,Jeffrey Mcmahon,ComfortLiving Sweater,Clothing,P019,05-03-2024 03:39,4,1541.48,385.37,North America
T00375,C0082,Aimee Taylor,ComfortLiving Sweater,Clothing,P019,10-05-2024 02:02,4,1541.48,385.37,South America
T00525,C0178,Carol Williams,ComfortLiving Sweater,Clothing,P019,10/21/2024 20:29,3,1156.11,385.37,Asia
T00535,C0059,Mrs. Kimberly Wright,ComfortLiving Sweater,Clothing,P019,03-12-2024 21:51,4,1541.48,385.37,North America
T00595,C0138,Cynthia Clayton,ComfortLiving Sweater,Clothing,P019,07-11-2024 20:27,4,1541.48,385.37,Asia
T00836,C0076,Emily Roberts,ComfortLiving Sweater,Clothing,P019,4/25/2024 14:43,1,385.37,385.37,South America
T00976,C0109,Abigail Jones,ComfortLiving Sweater,Clothing,P019,08-07-2024 01:34,2,770.74,385.37,North America
T00154,C0040,Michael Harrell,ActiveWear Jacket,Clothing,P020,12/31/2023 6:53,4,1585.36,396.34,Asia
T00212,C0196,Laura Watts,ActiveWear Jacket,Clothing,P020,12-03-2024 12:54,4,1585.36,396.34,Europe
T00259,C0006,Brittany Palmer,ActiveWear Jacket,Clothing,P020,1/25/2024 9:29,4,1585.36,396.34,South America
T00263,C0030,Mark Brock,ActiveWear Jacket,Clothing,P020,1/28/2024 4:10,1,396.34,396.34,North America
T00627,C0013,Lauren Buchanan,ActiveWear Jacket,Clothing,P020,05-06-2024 23:15,4,1585.36,396.34,South America
T00788,C0114,Benjamin Anderson,ActiveWear Jacket,Clothing,P020,6/13/2024 12:58,3,1189.02,396.34,Europe
T00843,C0102,Michael Atkinson,ActiveWear Jacket,Clothing,P020,08-08-2024 19:49,2,792.68,396.34,South America
T00903,C0182,Joshua Preston,ActiveWear Jacket,Clothing,P020,1/29/2024 19:25,4,1585.36,396.34,Europe
T00911,C0067,Carl Gonzalez,ActiveWear Jacket,Clothing,P020,6/14/2024 21:37,3,1189.02,396.34,North America
T00933,C0058,Zachary Turner,ActiveWear Jacket,Clothing,P020,02-01-2024 14:24,1,396.34,396.34,North America
T00967,C0040,Michael Harrell,ActiveWear Jacket,Clothing,P020,7/19/2024 9:25,4,1585.36,396.34,Asia
T00983,C0046,Beth Cardenas,ActiveWear Jacket,Clothing,P020,4/30/2024 8:50,4,1585.36,396.34,North America
T00157,C0169,Jennifer Shaw,ActiveWear Running Shoes,Clothing,P044,11-09-2024 09:07,2,37.64,18.82,South America
T00672,C0165,Juan Mcdaniel,ActiveWear Running Shoes,Clothing,P044,7/28/2024 0:09,4,75.28,18.82,South America
T00711,C0165,Juan Mcdaniel,ActiveWear Running Shoes,Clothing,P044,06-11-2024 15:51,4,75.28,18.82,South America
T00878,C0165,Juan Mcdaniel,ActiveWear Running Shoes,Clothing,P044,9/24/2024 21:15,3,56.46,18.82,South America
T00159,C0163,Tiffany Cain,ActiveWear Smartwatch,Electronics,P002,10-12-2024 03:12,4,1385.2,346.3,South America
T00248,C0067,Carl Gonzalez,ActiveWear Smartwatch,Electronics,P002,05-03-2024 21:36,4,1385.2,346.3,North America
T00285,C0068,Mark Cox,ActiveWear Smartwatch,Electronics,P002,04-02-2024 02:23,3,1038.9,346.3,North America
T00402,C0031,Tina Miller,ActiveWear Smartwatch,Electronics,P002,11/24/2024 17:22,2,692.6,346.3,South America
T00648,C0003,Michael Rivera,ActiveWear Smartwatch,Electronics,P002,8/24/2024 18:54,4,1385.2,346.3,South America
T00706,C0181,Alexander Barker,ActiveWear Smartwatch,Electronics,P002,07-01-2024 00:11,3,1038.9,346.3,South America
T00717,C0186,Amber Alexander,ActiveWear Smartwatch,Electronics,P002,9/21/2024 5:32,2,692.6,346.3,Asia
T00780,C0102,Michael Atkinson,ActiveWear Smartwatch,Electronics,P002,2/14/2024 14:25,3,1038.9,346.3,South America
T00165,C0049,Jason Yates,SoundWave Smartwatch,Electronics,P056,3/18/2024 4:33,4,64.32,16.08,North America
T00399,C0013,Lauren Buchanan,SoundWave Smartwatch,Electronics,P056,3/28/2024 19:16,3,48.24,16.08,South America
T00454,C0174,Tracy Steele,SoundWave Smartwatch,Electronics,P056,11-10-2024 08:32,2,32.16,16.08,South America
T00584,C0112,Brian Adkins,SoundWave Smartwatch,Electronics,P056,06-02-2024 17:24,1,16.08,16.08,South America
T00774,C0095,William Walker,SoundWave Smartwatch,Electronics,P056,01-07-2024 14:19,2,32.16,16.08,South America
T00916,C0099,Rodney Eaton,SoundWave Smartwatch,Electronics,P056,11-10-2024 19:32,4,64.32,16.08,South America
T00949,C0169,Jennifer Shaw,SoundWave Smartwatch,Electronics,P056,2/16/2024 14:52,4,64.32,16.08,South America
T00996,C0189,Sherri Dixon,SoundWave Smartwatch,Electronics,P056,1/31/2024 19:34,1,16.08,16.08,North America
T00170,C0038,Jeffrey Perkins,ComfortLiving Rug,Home Decor,P082,2/29/2024 1:45,3,167.97,55.99,North America
T00215,C0065,Gerald Hines,ComfortLiving Rug,Home Decor,P082,3/18/2024 6:01,3,167.97,55.99,North America
T00233,C0162,Edwin Watson,ComfortLiving Rug,Home Decor,P082,2/16/2024 11:29,1,55.99,55.99,Asia
T00369,C0151,Amber Gonzalez,ComfortLiving Rug,Home Decor,P082,12/24/2024 11:40,4,223.96,55.99,South America
T00373,C0179,Donald Miller,ComfortLiving Rug,Home Decor,P082,02-07-2024 20:28,2,111.98,55.99,Europe
T00398,C0069,Stacy Foster,ComfortLiving Rug,Home Decor,P082,3/14/2024 17:22,1,55.99,55.99,Europe
T00622,C0047,Samantha Frank,ComfortLiving Rug,Home Decor,P082,2/22/2024 21:46,2,111.98,55.99,North America
T00874,C0093,Nancy Walker,ComfortLiving Rug,Home Decor,P082,09-12-2024 04:48,3,167.97,55.99,Asia
T00174,C0107,Dana Cantrell,ComfortLiving Headphones,Electronics,P012,2/21/2024 23:48,1,159.6,159.6,South America
T00179,C0119,David Armstrong,ComfortLiving Headphones,Electronics,P012,11/27/2024 8:06,1,159.6,159.6,Europe
T00451,C0023,Nicholas Cain,ComfortLiving Headphones,Electronics,P012,10-04-2024 20:44,4,638.4,159.6,Europe
T00719,C0057,Elizabeth Nguyen,ComfortLiving Headphones,Electronics,P012,04-07-2024 14:32,1,159.6,159.6,Europe
T00789,C0005,Laura Weber,ComfortLiving Headphones,Electronics,P012,11-04-2024 00:30,2,319.2,159.6,Asia
T00858,C0194,Stacy Cook,ComfortLiving Headphones,Electronics,P012,8/18/2024 0:51,1,159.6,159.6,North America
T00909,C0093,Nancy Walker,ComfortLiving Headphones,Electronics,P012,01-01-2024 14:29,2,319.2,159.6,Asia
T00969,C0149,Tina Wilson,ComfortLiving Headphones,Electronics,P012,7/30/2024 8:34,3,478.8,159.6,Europe
T00176,C0164,Morgan Perez,TechPro Textbook,Books,P075,10/20/2024 16:20,1,497.76,497.76,Europe
T00360,C0108,David Davis,TechPro Textbook,Books,P075,5/29/2024 17:04,3,1493.28,497.76,South America
T00367,C0161,Jessica Warren,TechPro Textbook,Books,P075,3/27/2024 7:31,2,995.52,497.76,Asia
T00643,C0137,Robert Gardner,TechPro Textbook,Books,P075,5/21/2024 9:00,3,1493.28,497.76,South America
T00782,C0188,Anna Ball,TechPro Textbook,Books,P075,8/27/2024 5:49,3,1493.28,497.76,South America
T00805,C0038,Jeffrey Perkins,TechPro Textbook,Books,P075,02-05-2024 18:18,3,1493.28,497.76,North America
T00809,C0078,Julia Palmer,TechPro Textbook,Books,P075,12-09-2024 11:44,2,995.52,497.76,Asia
T00866,C0065,Gerald Hines,TechPro Textbook,Books,P075,12-10-2024 01:50,3,1493.28,497.76,North America
T00876,C0044,Kenneth Alexander,TechPro Textbook,Books,P075,10/22/2024 2:45,2,995.52,497.76,Europe
T00928,C0082,Aimee Taylor,TechPro Textbook,Books,P075,09-06-2024 18:39,4,1991.04,497.76,South America
T00177,C0099,Rodney Eaton,TechPro T-Shirt,Clothing,P005,6/14/2024 8:41,3,1287.93,429.31,South America
T00183,C0030,Mark Brock,TechPro T-Shirt,Clothing,P005,8/24/2024 1:19,3,1287.93,429.31,North America
T00437,C0143,Brian Parker,TechPro T-Shirt,Clothing,P005,09-11-2024 20:41,4,1717.24,429.31,Asia
T00468,C0061,Brandon Escobar,TechPro T-Shirt,Clothing,P005,2/23/2024 5:08,2,858.62,429.31,Europe
T00483,C0194,Stacy Cook,TechPro T-Shirt,Clothing,P005,05-08-2024 22:54,3,1287.93,429.31,North America
T00767,C0045,Michael Williams,TechPro T-Shirt,Clothing,P005,2/29/2024 3:49,3,1287.93,429.31,Asia
T00855,C0107,Dana Cantrell,TechPro T-Shirt,Clothing,P005,8/16/2024 19:51,3,1287.93,429.31,South America
T00879,C0074,Jonathan Russo,TechPro T-Shirt,Clothing,P005,1/20/2024 17:46,3,1287.93,429.31,Europe
T00185,C0108,David Davis,HomeSense Desk Lamp,Home Decor,P028,03-07-2024 03:54,4,942.32,235.58,South America
T00229,C0038,Jeffrey Perkins,HomeSense Desk Lamp,Home Decor,P028,6/29/2024 11:39,3,706.74,235.58,North America
T00305,C0127,Kathryn Stevens,HomeSense Desk Lamp,Home Decor,P028,1/18/2024 15:08,4,942.32,235.58,Europe
T00332,C0145,Wayne Stone,HomeSense Desk Lamp,Home Decor,P028,02-04-2024 07:44,4,942.32,235.58,Asia
T00393,C0147,Hunter Fuller,HomeSense Desk Lamp,Home Decor,P028,5/28/2024 10:52,3,706.74,235.58,South America
T00520,C0052,Stanley Aguirre,HomeSense Desk Lamp,Home Decor,P028,4/20/2024 8:12,1,235.58,235.58,South America
T00527,C0110,Elizabeth Wells,HomeSense Desk Lamp,Home Decor,P028,01-02-2024 19:11,4,942.32,235.58,Asia
T00582,C0177,Julia Kelly,HomeSense Desk Lamp,Home Decor,P028,08-05-2024 22:39,2,471.16,235.58,Asia
T00736,C0195,Jeremy Mclaughlin,HomeSense Desk Lamp,Home Decor,P028,03-05-2024 10:46,4,942.32,235.58,South America
T00756,C0028,Jennifer Pena,HomeSense Desk Lamp,Home Decor,P028,2/15/2024 4:29,3,706.74,235.58,Asia
T00851,C0059,Mrs. Kimberly Wright,HomeSense Desk Lamp,Home Decor,P028,2/13/2024 6:45,3,706.74,235.58,North America
T00915,C0163,Tiffany Cain,HomeSense Desk Lamp,Home Decor,P028,7/26/2024 15:47,3,706.74,235.58,South America
T00196,C0104,Laura Bennett,HomeSense Cookware Set,Home Decor,P094,07-11-2024 17:39,2,894.68,447.34,South America
T00370,C0143,Brian Parker,HomeSense Cookware Set,Home Decor,P094,7/17/2024 8:52,3,1342.02,447.34,Asia
T00508,C0057,Elizabeth Nguyen,HomeSense Cookware Set,Home Decor,P094,12/18/2024 11:46,3,1342.02,447.34,Europe
T00707,C0170,Logan Harris,HomeSense Cookware Set,Home Decor,P094,5/27/2024 15:48,3,1342.02,447.34,Europe
T00708,C0187,Kayla Kelly,HomeSense Cookware Set,Home Decor,P094,02-12-2024 17:27,2,894.68,447.34,South America
T00730,C0008,David Li,HomeSense Cookware Set,Home Decor,P094,1/22/2024 19:40,2,894.68,447.34,North America
T00733,C0059,Mrs. Kimberly Wright,HomeSense Cookware Set,Home Decor,P094,02-06-2024 22:06,1,447.34,447.34,North America
T00912,C0148,Matthew Rogers,HomeSense Cookware Set,Home Decor,P094,10-02-2024 16:00,4,1789.36,447.34,South America
T00918,C0103,Jennifer Munoz,HomeSense Cookware Set,Home Decor,P094,8/20/2024 2:24,2,894.68,447.34,Europe
T00966,C0154,Robert Sharp,HomeSense Cookware Set,Home Decor,P094,03-04-2024 05:11,2,894.68,447.34,North America
T00974,C0143,Brian Parker,HomeSense Cookware Set,Home Decor,P094,12/18/2024 17:13,3,1342.02,447.34,Asia
T00205,C0152,Justin Evans,ActiveWear Rug,Home Decor,P079,04-09-2024 09:14,4,1669.48,417.37,South America
T00274,C0196,Laura Watts,ActiveWear Rug,Home Decor,P079,8/28/2024 19:56,1,417.37,417.37,Europe
T00294,C0123,Jason Johnston,ActiveWear Rug,Home Decor,P079,8/23/2024 23:45,3,1252.11,417.37,Asia
T00409,C0138,Cynthia Clayton,ActiveWear Rug,Home Decor,P079,12/18/2024 4:06,4,1669.48,417.37,Asia
T00427,C0113,Joseph Ortiz Jr.,ActiveWear Rug,Home Decor,P079,02-05-2024 19:46,4,1669.48,417.37,South America
T00575,C0196,Laura Watts,ActiveWear Rug,Home Decor,P079,12/15/2024 3:43,4,1669.48,417.37,Europe
T00617,C0048,Matthew Park,ActiveWear Rug,Home Decor,P079,1/14/2024 3:22,3,1252.11,417.37,South America
T00626,C0199,Andrea Jenkins,ActiveWear Rug,Home Decor,P079,8/17/2024 12:06,2,834.74,417.37,Europe
T00656,C0065,Gerald Hines,ActiveWear Rug,Home Decor,P079,9/13/2024 8:28,1,417.37,417.37,North America
T00713,C0135,Toni Weaver,ActiveWear Rug,Home Decor,P079,1/22/2024 2:25,2,834.74,417.37,Europe
T00745,C0090,Charles Hamilton,ActiveWear Rug,Home Decor,P079,6/22/2024 14:35,2,834.74,417.37,Asia
T00746,C0104,Laura Bennett,ActiveWear Rug,Home Decor,P079,7/19/2024 14:35,4,1669.48,417.37,South America
T00766,C0138,Cynthia Clayton,ActiveWear Rug,Home Decor,P079,02-02-2024 02:54,1,417.37,417.37,Asia
T00823,C0095,William Walker,ActiveWear Rug,Home Decor,P079,9/30/2024 10:45,3,1252.11,417.37,South America
T00908,C0089,Paul Carter,ActiveWear Rug,Home Decor,P079,02-12-2024 15:27,4,1669.48,417.37,Europe
T00964,C0047,Samantha Frank,ActiveWear Rug,Home Decor,P079,08-05-2024 13:12,1,417.37,417.37,North America
